"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","GDPHRWKD","TOT","USD","A","2005",80.393458,
"NOR","GDPHRWKD","TOT","USD","A","2006",79.756129,
"NOR","GDPHRWKD","TOT","USD","A","2007",78.364379,
"NOR","GDPHRWKD","TOT","USD","A","2008",76.043208,
"NOR","GDPHRWKD","TOT","USD","A","2009",76.256112,
"NOR","GDPHRWKD","TOT","USD","A","2010",76.679674,
"NOR","GDPHRWKD","TOT","USD","A","2011",76.086843,
"NOR","GDPHRWKD","TOT","USD","A","2012",76.669508,
"NOR","GDPHRWKD","TOT","USD","A","2013",77.208444,
"NOR","GDPHRWKD","TOT","USD","A","2014",77.663435,
"NOR","GDPHRWKD","TOT","USD","A","2015",78.74922,
"NOR","GDPHRWKD","TOT","USD","A","2016",79.34035,
"NOR","GDPHRWKD","TOT","USD","A","2017",80.686312,
"NOR","GDPHRWKD","TOT","USD","A","2018",80.547979,
"POL","GDPHRWKD","TOT","USD","A","1993",13.567927,
"POL","GDPHRWKD","TOT","USD","A","1994",14.419501,
"POL","GDPHRWKD","TOT","USD","A","1995",15.304347,
"POL","GDPHRWKD","TOT","USD","A","1996",16.040187,
"POL","GDPHRWKD","TOT","USD","A","1997",16.838349,
"POL","GDPHRWKD","TOT","USD","A","1998",17.412739,
"POL","GDPHRWKD","TOT","USD","A","1999",18.97975,
"POL","GDPHRWKD","TOT","USD","A","2000",20.150027,
"POL","GDPHRWKD","TOT","USD","A","2001",20.841582,
"POL","GDPHRWKD","TOT","USD","A","2002",21.988033,
"POL","GDPHRWKD","TOT","USD","A","2003",22.977668,
"POL","GDPHRWKD","TOT","USD","A","2004",23.874201,
"POL","GDPHRWKD","TOT","USD","A","2005",24.251752,
"POL","GDPHRWKD","TOT","USD","A","2006",24.943587,
"POL","GDPHRWKD","TOT","USD","A","2007",25.590986,
"POL","GDPHRWKD","TOT","USD","A","2008",25.798873,
"POL","GDPHRWKD","TOT","USD","A","2009",26.631163,
"POL","GDPHRWKD","TOT","USD","A","2010",28.405889,"B"
"POL","GDPHRWKD","TOT","USD","A","2011",29.744289,
"POL","GDPHRWKD","TOT","USD","A","2012",30.270929,
"POL","GDPHRWKD","TOT","USD","A","2013",30.764898,
"POL","GDPHRWKD","TOT","USD","A","2014",31.143301,
"POL","GDPHRWKD","TOT","USD","A","2015",31.733322,
"POL","GDPHRWKD","TOT","USD","A","2016",32.406372,
"POL","GDPHRWKD","TOT","USD","A","2017",33.906034,
"POL","GDPHRWKD","TOT","USD","A","2018",35.990258,
"PRT","GDPHRWKD","TOT","USD","A","1970",14.354551,
"PRT","GDPHRWKD","TOT","USD","A","1971",15.13799,
"PRT","GDPHRWKD","TOT","USD","A","1972",16.536174,
"PRT","GDPHRWKD","TOT","USD","A","1973",18.645024,
"PRT","GDPHRWKD","TOT","USD","A","1974",17.725656,
"PRT","GDPHRWKD","TOT","USD","A","1975",16.293779,
"PRT","GDPHRWKD","TOT","USD","A","1976",17.278316,
"PRT","GDPHRWKD","TOT","USD","A","1977",18.250436,
"PRT","GDPHRWKD","TOT","USD","A","1978",18.922012,
"PRT","GDPHRWKD","TOT","USD","A","1979",19.861864,
"PRT","GDPHRWKD","TOT","USD","A","1980",20.434532,
"PRT","GDPHRWKD","TOT","USD","A","1981",20.791503,
"PRT","GDPHRWKD","TOT","USD","A","1982",21.374714,
"PRT","GDPHRWKD","TOT","USD","A","1983",20.510084,
"PRT","GDPHRWKD","TOT","USD","A","1984",20.298396,
"PRT","GDPHRWKD","TOT","USD","A","1985",21.081905,
"PRT","GDPHRWKD","TOT","USD","A","1986",22.051315,
"PRT","GDPHRWKD","TOT","USD","A","1987",22.666815,
"PRT","GDPHRWKD","TOT","USD","A","1988",23.754265,
"PRT","GDPHRWKD","TOT","USD","A","1989",24.467267,
"PRT","GDPHRWKD","TOT","USD","A","1990",25.046939,
"PRT","GDPHRWKD","TOT","USD","A","1991",26.35315,
"PRT","GDPHRWKD","TOT","USD","A","1992",27.30058,
"PRT","GDPHRWKD","TOT","USD","A","1993",27.264357,
"PRT","GDPHRWKD","TOT","USD","A","1994",27.445554,
"PRT","GDPHRWKD","TOT","USD","A","1995",27.88762,
"PRT","GDPHRWKD","TOT","USD","A","1996",28.370779,
"PRT","GDPHRWKD","TOT","USD","A","1997",28.953145,
"PRT","GDPHRWKD","TOT","USD","A","1998",29.259547,
"PRT","GDPHRWKD","TOT","USD","A","1999",29.917331,
"PRT","GDPHRWKD","TOT","USD","A","2000",30.226142,
"PRT","GDPHRWKD","TOT","USD","A","2001",30.543893,
"PRT","GDPHRWKD","TOT","USD","A","2002",30.765918,
"PRT","GDPHRWKD","TOT","USD","A","2003",30.882309,
"PRT","GDPHRWKD","TOT","USD","A","2004",31.574226,
"PRT","GDPHRWKD","TOT","USD","A","2005",31.926179,
"PRT","GDPHRWKD","TOT","USD","A","2006",32.499949,
"PRT","GDPHRWKD","TOT","USD","A","2007",32.999767,
"PRT","GDPHRWKD","TOT","USD","A","2008",33.172931,
"PRT","GDPHRWKD","TOT","USD","A","2009",33.086661,
"PRT","GDPHRWKD","TOT","USD","A","2010",34.162423,
"PRT","GDPHRWKD","TOT","USD","A","2011",34.62156,
"PRT","GDPHRWKD","TOT","USD","A","2012",34.969611,
"PRT","GDPHRWKD","TOT","USD","A","2013",35.406693,
"PRT","GDPHRWKD","TOT","USD","A","2014",35.081822,
"PRT","GDPHRWKD","TOT","USD","A","2015",35.066836,
"PRT","GDPHRWKD","TOT","USD","A","2016",35.112199,
"PRT","GDPHRWKD","TOT","USD","A","2017",34.907278,
"PRT","GDPHRWKD","TOT","USD","A","2018",34.944421,
"SVK","GDPHRWKD","TOT","USD","A","1995",17.962192,
"SVK","GDPHRWKD","TOT","USD","A","1996",19.129364,
"SVK","GDPHRWKD","TOT","USD","A","1997",20.385499,
"SVK","GDPHRWKD","TOT","USD","A","1998",21.398949,
"SVK","GDPHRWKD","TOT","USD","A","1999",21.977941,
"SVK","GDPHRWKD","TOT","USD","A","2000",22.694995,
"SVK","GDPHRWKD","TOT","USD","A","2001",23.505941,
"SVK","GDPHRWKD","TOT","USD","A","2002",25.199138,
"SVK","GDPHRWKD","TOT","USD","A","2003",27.15502,
"SVK","GDPHRWKD","TOT","USD","A","2004",27.918277,
"SVK","GDPHRWKD","TOT","USD","A","2005",28.873929,
"SVK","GDPHRWKD","TOT","USD","A","2006",30.590245,
"SVK","GDPHRWKD","TOT","USD","A","2007",32.889377,
"SVK","GDPHRWKD","TOT","USD","A","2008",33.615684,
"SVK","GDPHRWKD","TOT","USD","A","2009",32.664641,
"SVK","GDPHRWKD","TOT","USD","A","2010",34.359846,
"SVK","GDPHRWKD","TOT","USD","A","2011",34.947703,
"SVK","GDPHRWKD","TOT","USD","A","2012",35.587632,
"SVK","GDPHRWKD","TOT","USD","A","2013",36.759262,
"SVK","GDPHRWKD","TOT","USD","A","2014",37.49931,
"SVK","GDPHRWKD","TOT","USD","A","2015",38.428249,
"SVK","GDPHRWKD","TOT","USD","A","2016",39.021277,
"SVK","GDPHRWKD","TOT","USD","A","2017",39.999167,
"SVK","GDPHRWKD","TOT","USD","A","2018",41.208694,
"ESP","GDPHRWKD","TOT","USD","A","1970",17.662403,
"ESP","GDPHRWKD","TOT","USD","A","1971",18.386381,
"ESP","GDPHRWKD","TOT","USD","A","1972",19.865432,
"ESP","GDPHRWKD","TOT","USD","A","1973",21.120497,
"ESP","GDPHRWKD","TOT","USD","A","1974",22.08326,
"ESP","GDPHRWKD","TOT","USD","A","1975",22.459258,
"ESP","GDPHRWKD","TOT","USD","A","1976",23.33384,
"ESP","GDPHRWKD","TOT","USD","A","1977",24.238793,
"ESP","GDPHRWKD","TOT","USD","A","1978",25.373859,
"ESP","GDPHRWKD","TOT","USD","A","1979",26.405089,
"ESP","GDPHRWKD","TOT","USD","A","1980",28.005298,
"ESP","GDPHRWKD","TOT","USD","A","1981",29.173088,
"ESP","GDPHRWKD","TOT","USD","A","1982",30.130419,
"ESP","GDPHRWKD","TOT","USD","A","1983",31.310819,
"ESP","GDPHRWKD","TOT","USD","A","1984",33.402587,
"ESP","GDPHRWKD","TOT","USD","A","1985",34.726723,
"ESP","GDPHRWKD","TOT","USD","A","1986",35.203306,
"ESP","GDPHRWKD","TOT","USD","A","1987",35.61877,
"ESP","GDPHRWKD","TOT","USD","A","1988",36.249923,
"ESP","GDPHRWKD","TOT","USD","A","1989",36.923445,
"ESP","GDPHRWKD","TOT","USD","A","1990",36.874786,
"ESP","GDPHRWKD","TOT","USD","A","1991",37.173429,
"ESP","GDPHRWKD","TOT","USD","A","1992",38.22305,
"ESP","GDPHRWKD","TOT","USD","A","1993",39.112999,
"ESP","GDPHRWKD","TOT","USD","A","1994",40.258557,
"ESP","GDPHRWKD","TOT","USD","A","1995",40.595267,
"ESP","GDPHRWKD","TOT","USD","A","1996",41.053952,
"ESP","GDPHRWKD","TOT","USD","A","1997",40.980277,
"ESP","GDPHRWKD","TOT","USD","A","1998",40.751693,
"ESP","GDPHRWKD","TOT","USD","A","1999",40.607987,
"ESP","GDPHRWKD","TOT","USD","A","2000",40.808506,
"ESP","GDPHRWKD","TOT","USD","A","2001",40.844097,
"ESP","GDPHRWKD","TOT","USD","A","2002",40.915105,
"ESP","GDPHRWKD","TOT","USD","A","2003",41.060252,
"ESP","GDPHRWKD","TOT","USD","A","2004",41.161848,
"ESP","GDPHRWKD","TOT","USD","A","2005",41.31525,
"ESP","GDPHRWKD","TOT","USD","A","2006",41.555965,
"ESP","GDPHRWKD","TOT","USD","A","2007",42.051507,
"ESP","GDPHRWKD","TOT","USD","A","2008",42.218693,
"ESP","GDPHRWKD","TOT","USD","A","2009",43.253894,
"ESP","GDPHRWKD","TOT","USD","A","2010",44.263797,
"ESP","GDPHRWKD","TOT","USD","A","2011",44.895761,
"ESP","GDPHRWKD","TOT","USD","A","2012",45.792677,
"ESP","GDPHRWKD","TOT","USD","A","2013",46.432085,
"ESP","GDPHRWKD","TOT","USD","A","2014",46.581341,
"ESP","GDPHRWKD","TOT","USD","A","2015",46.811522,
"ESP","GDPHRWKD","TOT","USD","A","2016",47.035747,
"ESP","GDPHRWKD","TOT","USD","A","2017",47.549614,
"ESP","GDPHRWKD","TOT","USD","A","2018",47.447922,
"SWE","GDPHRWKD","TOT","USD","A","1970",27.256295,
"SWE","GDPHRWKD","TOT","USD","A","1971",28.082765,
"SWE","GDPHRWKD","TOT","USD","A","1972",29.312007,
"SWE","GDPHRWKD","TOT","USD","A","1973",30.664789,
"SWE","GDPHRWKD","TOT","USD","A","1974",31.385711,
"SWE","GDPHRWKD","TOT","USD","A","1975",32.039665,
"SWE","GDPHRWKD","TOT","USD","A","1976",32.032371,
"SWE","GDPHRWKD","TOT","USD","A","1977",32.126167,
"SWE","GDPHRWKD","TOT","USD","A","1978",33.331348,
"SWE","GDPHRWKD","TOT","USD","A","1979",34.412775,
"SWE","GDPHRWKD","TOT","USD","A","1980",34.513771,
"SWE","GDPHRWKD","TOT","USD","A","1981",34.814503,
"SWE","GDPHRWKD","TOT","USD","A","1982",34.988528,
"SWE","GDPHRWKD","TOT","USD","A","1983",35.370859,
"SWE","GDPHRWKD","TOT","USD","A","1984",36.510673,
"SWE","GDPHRWKD","TOT","USD","A","1985",36.814786,
"SWE","GDPHRWKD","TOT","USD","A","1986",37.626773,
"SWE","GDPHRWKD","TOT","USD","A","1987",38.310001,
"SWE","GDPHRWKD","TOT","USD","A","1988",38.274823,
"SWE","GDPHRWKD","TOT","USD","A","1989",38.753113,
"SWE","GDPHRWKD","TOT","USD","A","1990",38.796106,
"SWE","GDPHRWKD","TOT","USD","A","1991",39.262319,
"SWE","GDPHRWKD","TOT","USD","A","1992",40.164562,
"SWE","GDPHRWKD","TOT","USD","A","1993",41.051187,
"SWE","GDPHRWKD","TOT","USD","A","1994",42.128765,
"SWE","GDPHRWKD","TOT","USD","A","1995",43.008851,
"SWE","GDPHRWKD","TOT","USD","A","1996",43.664169,
"SWE","GDPHRWKD","TOT","USD","A","1997",45.371271,
"SWE","GDPHRWKD","TOT","USD","A","1998",46.572391,
"SWE","GDPHRWKD","TOT","USD","A","1999",47.410835,
"SWE","GDPHRWKD","TOT","USD","A","2000",49.151159,
"SWE","GDPHRWKD","TOT","USD","A","2001",49.623398,
"SWE","GDPHRWKD","TOT","USD","A","2002",51.358745,
"SWE","GDPHRWKD","TOT","USD","A","2003",53.314301,
"SWE","GDPHRWKD","TOT","USD","A","2004",55.166305,
"SWE","GDPHRWKD","TOT","USD","A","2005",56.608756,
"SWE","GDPHRWKD","TOT","USD","A","2006",58.480845,
"SWE","GDPHRWKD","TOT","USD","A","2007",58.668857,
"SWE","GDPHRWKD","TOT","USD","A","2008",57.624887,
"SWE","GDPHRWKD","TOT","USD","A","2009",56.251224,
"SWE","GDPHRWKD","TOT","USD","A","2010",58.10445,
"SWE","GDPHRWKD","TOT","USD","A","2011",58.533198,
"SWE","GDPHRWKD","TOT","USD","A","2012",58.441753,
"SWE","GDPHRWKD","TOT","USD","A","2013",58.922096,
"SWE","GDPHRWKD","TOT","USD","A","2014",59.618053,
"SWE","GDPHRWKD","TOT","USD","A","2015",61.326476,
"SWE","GDPHRWKD","TOT","USD","A","2016",61.367667,
"SWE","GDPHRWKD","TOT","USD","A","2017",61.723656,
"SWE","GDPHRWKD","TOT","USD","A","2018",61.877194,
"CHE","GDPHRWKD","TOT","USD","A","1970",34.246521,
"CHE","GDPHRWKD","TOT","USD","A","1971",35.195426,
"CHE","GDPHRWKD","TOT","USD","A","1972",36.255422,
"CHE","GDPHRWKD","TOT","USD","A","1973",37.50548,
"CHE","GDPHRWKD","TOT","USD","A","1974",38.657558,
"CHE","GDPHRWKD","TOT","USD","A","1975",37.815757,
"CHE","GDPHRWKD","TOT","USD","A","1976",38.46633,
"CHE","GDPHRWKD","TOT","USD","A","1977",39.791644,
"CHE","GDPHRWKD","TOT","USD","A","1978",39.868798,
"CHE","GDPHRWKD","TOT","USD","A","1979",40.708502,
"CHE","GDPHRWKD","TOT","USD","A","1980",41.955708,
"CHE","GDPHRWKD","TOT","USD","A","1981",42.09711,
"CHE","GDPHRWKD","TOT","USD","A","1982",41.594757,
"CHE","GDPHRWKD","TOT","USD","A","1983",42.20818,
"CHE","GDPHRWKD","TOT","USD","A","1984",43.52604,
"CHE","GDPHRWKD","TOT","USD","A","1985",44.394775,
"CHE","GDPHRWKD","TOT","USD","A","1986",44.432409,
"CHE","GDPHRWKD","TOT","USD","A","1987",44.083917,
"CHE","GDPHRWKD","TOT","USD","A","1988",44.387138,
"CHE","GDPHRWKD","TOT","USD","A","1989",45.492844,
"CHE","GDPHRWKD","TOT","USD","A","1990",45.97204,
"CHE","GDPHRWKD","TOT","USD","A","1991",44.797857,"B"
"CHE","GDPHRWKD","TOT","USD","A","1992",45.19432,
"CHE","GDPHRWKD","TOT","USD","A","1993",45.608166,
"CHE","GDPHRWKD","TOT","USD","A","1994",45.927586,
"CHE","GDPHRWKD","TOT","USD","A","1995",46.746926,
"CHE","GDPHRWKD","TOT","USD","A","1996",47.780589,
"CHE","GDPHRWKD","TOT","USD","A","1997",49.243412,
"CHE","GDPHRWKD","TOT","USD","A","1998",49.812869,
"CHE","GDPHRWKD","TOT","USD","A","1999",49.608255,
"CHE","GDPHRWKD","TOT","USD","A","2000",51.201267,
"CHE","GDPHRWKD","TOT","USD","A","2001",52.241261,
"CHE","GDPHRWKD","TOT","USD","A","2002",52.634295,
"CHE","GDPHRWKD","TOT","USD","A","2003",52.421969,
"CHE","GDPHRWKD","TOT","USD","A","2004",52.764768,
"CHE","GDPHRWKD","TOT","USD","A","2005",54.172649,
"CHE","GDPHRWKD","TOT","USD","A","2006",55.484955,
"CHE","GDPHRWKD","TOT","USD","A","2007",56.662382,
"CHE","GDPHRWKD","TOT","USD","A","2008",56.850705,
"CHE","GDPHRWKD","TOT","USD","A","2009",55.619017,
"CHE","GDPHRWKD","TOT","USD","A","2010",57.06682,
"CHE","GDPHRWKD","TOT","USD","A","2011",56.766342,
"CHE","GDPHRWKD","TOT","USD","A","2012",56.917423,
"CHE","GDPHRWKD","TOT","USD","A","2013",57.98417,
"CHE","GDPHRWKD","TOT","USD","A","2014",58.591082,
"CHE","GDPHRWKD","TOT","USD","A","2015",57.967389,
"CHE","GDPHRWKD","TOT","USD","A","2016",58.060794,
"CHE","GDPHRWKD","TOT","USD","A","2017",59.234481,
"CHE","GDPHRWKD","TOT","USD","A","2018",60.507374,
"TUR","GDPHRWKD","TOT","USD","A","1970",9.858909,
"TUR","GDPHRWKD","TOT","USD","A","1971",10.277524,
"TUR","GDPHRWKD","TOT","USD","A","1972",10.786435,
"TUR","GDPHRWKD","TOT","USD","A","1973",10.981184,
"TUR","GDPHRWKD","TOT","USD","A","1974",11.395231,
"TUR","GDPHRWKD","TOT","USD","A","1975",12.160033,
"TUR","GDPHRWKD","TOT","USD","A","1976",13.353471,
"TUR","GDPHRWKD","TOT","USD","A","1977",13.492669,
"TUR","GDPHRWKD","TOT","USD","A","1978",13.626052,
"TUR","GDPHRWKD","TOT","USD","A","1979",13.456035,
"TUR","GDPHRWKD","TOT","USD","A","1980",13.01366,
"TUR","GDPHRWKD","TOT","USD","A","1981",13.580197,
"TUR","GDPHRWKD","TOT","USD","A","1982",13.971728,
"TUR","GDPHRWKD","TOT","USD","A","1983",14.582428,
"TUR","GDPHRWKD","TOT","USD","A","1984",15.854911,
"TUR","GDPHRWKD","TOT","USD","A","1985",16.027392,
"TUR","GDPHRWKD","TOT","USD","A","1986",16.98181,
"TUR","GDPHRWKD","TOT","USD","A","1987",18.569784,
"TUR","GDPHRWKD","TOT","USD","A","1988",18.757371,
"TUR","GDPHRWKD","TOT","USD","A","1989",18.040887,
"TUR","GDPHRWKD","TOT","USD","A","1990",19.39385,
"TUR","GDPHRWKD","TOT","USD","A","1991",18.791384,
"TUR","GDPHRWKD","TOT","USD","A","1992",19.463273,
"TUR","GDPHRWKD","TOT","USD","A","1993",21.860532,
"TUR","GDPHRWKD","TOT","USD","A","1994",19.464772,
"TUR","GDPHRWKD","TOT","USD","A","1995",20.398777,
"TUR","GDPHRWKD","TOT","USD","A","1996",21.03661,
"TUR","GDPHRWKD","TOT","USD","A","1997",22.777495,
"TUR","GDPHRWKD","TOT","USD","A","1998",22.8039,
"TUR","GDPHRWKD","TOT","USD","A","1999",21.30454,
"TUR","GDPHRWKD","TOT","USD","A","2000",23.055947,
"TUR","GDPHRWKD","TOT","USD","A","2001",21.632802,
"TUR","GDPHRWKD","TOT","USD","A","2002",23.082294,
"TUR","GDPHRWKD","TOT","USD","A","2003",24.569593,
"TUR","GDPHRWKD","TOT","USD","A","2004",26.777873,
"TUR","GDPHRWKD","TOT","USD","A","2005",28.30747,
"TUR","GDPHRWKD","TOT","USD","A","2006",29.682852,
"TUR","GDPHRWKD","TOT","USD","A","2007",31.256183,
"TUR","GDPHRWKD","TOT","USD","A","2008",31.161792,
"TUR","GDPHRWKD","TOT","USD","A","2009",29.913792,
"TUR","GDPHRWKD","TOT","USD","A","2010",30.684583,
"TUR","GDPHRWKD","TOT","USD","A","2011",32.342786,
"TUR","GDPHRWKD","TOT","USD","A","2012",33.023446,
"TUR","GDPHRWKD","TOT","USD","A","2013",35.255809,
"TUR","GDPHRWKD","TOT","USD","A","2014",35.265578,"E"
"TUR","GDPHRWKD","TOT","USD","A","2015",36.401225,"E"
"TUR","GDPHRWKD","TOT","USD","A","2016",36.759511,"E"
"TUR","GDPHRWKD","TOT","USD","A","2017",38.129596,"E"
"GBR","GDPHRWKD","TOT","USD","A","1970",20.883235,
"GBR","GDPHRWKD","TOT","USD","A","1971",22.242264,
"GBR","GDPHRWKD","TOT","USD","A","1972",23.54952,
"GBR","GDPHRWKD","TOT","USD","A","1973",23.967148,
"GBR","GDPHRWKD","TOT","USD","A","1974",23.802219,
"GBR","GDPHRWKD","TOT","USD","A","1975",23.608446,
"GBR","GDPHRWKD","TOT","USD","A","1976",24.65413,
"GBR","GDPHRWKD","TOT","USD","A","1977",25.501588,
"GBR","GDPHRWKD","TOT","USD","A","1978",26.718312,
"GBR","GDPHRWKD","TOT","USD","A","1979",27.568776,
"GBR","GDPHRWKD","TOT","USD","A","1980",27.829029,
"GBR","GDPHRWKD","TOT","USD","A","1981",29.491955,
"GBR","GDPHRWKD","TOT","USD","A","1982",30.370242,
"GBR","GDPHRWKD","TOT","USD","A","1983",31.9764,
"GBR","GDPHRWKD","TOT","USD","A","1984",31.702445,
"GBR","GDPHRWKD","TOT","USD","A","1985",32.063075,
"GBR","GDPHRWKD","TOT","USD","A","1986",32.89954,
"GBR","GDPHRWKD","TOT","USD","A","1987",34.105575,
"GBR","GDPHRWKD","TOT","USD","A","1988",34.040689,
"GBR","GDPHRWKD","TOT","USD","A","1989",34.178072,
"GBR","GDPHRWKD","TOT","USD","A","1990",34.568217,
"GBR","GDPHRWKD","TOT","USD","A","1991",35.254394,
"GBR","GDPHRWKD","TOT","USD","A","1992",36.945076,
"GBR","GDPHRWKD","TOT","USD","A","1993",38.286451,
"GBR","GDPHRWKD","TOT","USD","A","1994",39.24342,
"GBR","GDPHRWKD","TOT","USD","A","1995",39.663284,
"GBR","GDPHRWKD","TOT","USD","A","1996",40.240758,
"GBR","GDPHRWKD","TOT","USD","A","1997",41.779866,
"GBR","GDPHRWKD","TOT","USD","A","1998",42.363004,
"GBR","GDPHRWKD","TOT","USD","A","1999",43.341485,
"GBR","GDPHRWKD","TOT","USD","A","2000",44.661354,
"GBR","GDPHRWKD","TOT","USD","A","2001",45.551986,
"GBR","GDPHRWKD","TOT","USD","A","2002",46.779202,
"GBR","GDPHRWKD","TOT","USD","A","2003",48.204638,
"GBR","GDPHRWKD","TOT","USD","A","2004",49.24683,
"GBR","GDPHRWKD","TOT","USD","A","2005",49.681891,
"GBR","GDPHRWKD","TOT","USD","A","2006",50.64219,
"GBR","GDPHRWKD","TOT","USD","A","2007",51.443211,
"GBR","GDPHRWKD","TOT","USD","A","2008",51.503193,
"GBR","GDPHRWKD","TOT","USD","A","2009",50.281962,
"GBR","GDPHRWKD","TOT","USD","A","2010",51.354094,
"GBR","GDPHRWKD","TOT","USD","A","2011",51.52586,
"GBR","GDPHRWKD","TOT","USD","A","2012",51.269393,
"GBR","GDPHRWKD","TOT","USD","A","2013",51.377876,
"GBR","GDPHRWKD","TOT","USD","A","2014",51.469435,
"GBR","GDPHRWKD","TOT","USD","A","2015",52.323001,
"GBR","GDPHRWKD","TOT","USD","A","2016",52.011344,
"GBR","GDPHRWKD","TOT","USD","A","2017",52.507359,
"GBR","GDPHRWKD","TOT","USD","A","2018",52.784052,
"USA","GDPHRWKD","TOT","USD","A","1970",30.926329,
"USA","GDPHRWKD","TOT","USD","A","1971",32.086097,
"USA","GDPHRWKD","TOT","USD","A","1972",32.866495,
"USA","GDPHRWKD","TOT","USD","A","1973",33.646588,
"USA","GDPHRWKD","TOT","USD","A","1974",33.343036,
"USA","GDPHRWKD","TOT","USD","A","1975",34.255882,
"USA","GDPHRWKD","TOT","USD","A","1976",35.085811,
"USA","GDPHRWKD","TOT","USD","A","1977",35.460161,
"USA","GDPHRWKD","TOT","USD","A","1978",35.741011,
"USA","GDPHRWKD","TOT","USD","A","1979",35.901084,
"USA","GDPHRWKD","TOT","USD","A","1980",35.908347,
"USA","GDPHRWKD","TOT","USD","A","1981",36.741331,
"USA","GDPHRWKD","TOT","USD","A","1982",36.623294,
"USA","GDPHRWKD","TOT","USD","A","1983",37.62544,
"USA","GDPHRWKD","TOT","USD","A","1984",38.409825,
"USA","GDPHRWKD","TOT","USD","A","1985",39.116164,
"USA","GDPHRWKD","TOT","USD","A","1986",40.000985,
"USA","GDPHRWKD","TOT","USD","A","1987",40.291801,
"USA","GDPHRWKD","TOT","USD","A","1988",40.757601,
"USA","GDPHRWKD","TOT","USD","A","1989",41.116686,
"USA","GDPHRWKD","TOT","USD","A","1990",41.820755,
"USA","GDPHRWKD","TOT","USD","A","1991",42.368654,
"USA","GDPHRWKD","TOT","USD","A","1992",43.824116,
"USA","GDPHRWKD","TOT","USD","A","1993",43.991425,
"USA","GDPHRWKD","TOT","USD","A","1994",44.3641,
"USA","GDPHRWKD","TOT","USD","A","1995",44.461742,
"USA","GDPHRWKD","TOT","USD","A","1996",45.567061,
"USA","GDPHRWKD","TOT","USD","A","1997",46.227584,
"USA","GDPHRWKD","TOT","USD","A","1998",47.26758,
"USA","GDPHRWKD","TOT","USD","A","1999",48.644678,
"USA","GDPHRWKD","TOT","USD","A","2000",50.004825,
"USA","GDPHRWKD","TOT","USD","A","2001",51.124102,
"USA","GDPHRWKD","TOT","USD","A","2002",52.562031,
"USA","GDPHRWKD","TOT","USD","A","2003",54.185856,
"USA","GDPHRWKD","TOT","USD","A","2004",55.574739,
"USA","GDPHRWKD","TOT","USD","A","2005",56.752258,
"USA","GDPHRWKD","TOT","USD","A","2006",57.329869,
"USA","GDPHRWKD","TOT","USD","A","2007",58.058216,
"USA","GDPHRWKD","TOT","USD","A","2008",58.649817,
"USA","GDPHRWKD","TOT","USD","A","2009",60.563479,
"USA","GDPHRWKD","TOT","USD","A","2010",62.07632,
"USA","GDPHRWKD","TOT","USD","A","2011",62.100735,
"USA","GDPHRWKD","TOT","USD","A","2012",62.316258,
"USA","GDPHRWKD","TOT","USD","A","2013",62.581346,
"USA","GDPHRWKD","TOT","USD","A","2014",62.917483,
"USA","GDPHRWKD","TOT","USD","A","2015",63.375449,
"USA","GDPHRWKD","TOT","USD","A","2016",63.467245,
"USA","GDPHRWKD","TOT","USD","A","2017",64.164814,
"USA","GDPHRWKD","TOT","USD","A","2018",64.752819,"E"
"CHL","GDPHRWKD","TOT","USD","A","1986",9.526853,
"CHL","GDPHRWKD","TOT","USD","A","1987",9.704923,
"CHL","GDPHRWKD","TOT","USD","A","1988",9.787443,
"CHL","GDPHRWKD","TOT","USD","A","1989",10.230619,
"CHL","GDPHRWKD","TOT","USD","A","1990",10.229866,
"CHL","GDPHRWKD","TOT","USD","A","1991",11.031813,
"CHL","GDPHRWKD","TOT","USD","A","1992",11.835026,
"CHL","GDPHRWKD","TOT","USD","A","1993",11.936559,
"CHL","GDPHRWKD","TOT","USD","A","1994",12.618176,
"CHL","GDPHRWKD","TOT","USD","A","1995",14.022309,
"CHL","GDPHRWKD","TOT","USD","A","1996",14.84414,
"CHL","GDPHRWKD","TOT","USD","A","1997",15.994438,
"CHL","GDPHRWKD","TOT","USD","A","1998",16.028772,
"CHL","GDPHRWKD","TOT","USD","A","1999",16.307543,
"CHL","GDPHRWKD","TOT","USD","A","2000",16.98526,
"CHL","GDPHRWKD","TOT","USD","A","2001",17.510047,
"CHL","GDPHRWKD","TOT","USD","A","2002",17.665341,
"CHL","GDPHRWKD","TOT","USD","A","2003",17.813948,
"CHL","GDPHRWKD","TOT","USD","A","2004",18.648498,
"CHL","GDPHRWKD","TOT","USD","A","2005",19.643773,
"CHL","GDPHRWKD","TOT","USD","A","2006",20.453202,
"CHL","GDPHRWKD","TOT","USD","A","2007",21.241738,
"CHL","GDPHRWKD","TOT","USD","A","2008",21.709729,
"CHL","GDPHRWKD","TOT","USD","A","2009",21.728911,
"CHL","GDPHRWKD","TOT","USD","A","2010",20.994529,
"CHL","GDPHRWKD","TOT","USD","A","2011",21.455131,
"CHL","GDPHRWKD","TOT","USD","A","2012",22.437368,"B"
"CHL","GDPHRWKD","TOT","USD","A","2013",22.965806,
"CHL","GDPHRWKD","TOT","USD","A","2014",23.315125,
"CHL","GDPHRWKD","TOT","USD","A","2015",23.505764,
"CHL","GDPHRWKD","TOT","USD","A","2016",23.809695,
